3286,5202,8218,297,2060,4322,8668,3233,2389,8108
9082,9444,5987,7074,8121,9365,9082,6388,9887,5551
6690,4357,1152,1510,1373,5674,6451,4934,9119,5981
2,8960,8291,7642,4036,1422,6170,9224,6112,9878
7705,3912,4045,2757,7445,1665,2247,453,6806,1915
6218,9124,7731,1693,9270,2901,3843,5534,4740,1258
3225,6518,454,7163,7088,5589,1590,2147,7659,1304
1923,6701,1359,8606,8831,843,29,4333,786,3534
4766,1957,5588,9100,2765,3686,553,5569,2813,3521
1188,4695,960,3942,2344,143,2594,1249,4916,6674
5774,1629,2065,7572,7446,5158,4482,9483,276,3997
815,4308,1131,9315,3605,9919,184,7418,2709,3808
7100,7073,573,4335,9264,5357,51,616,1465,1887
4252,380,5484,5738,3213,4507,6994,8216,633,7856
2761,2145,2685,6901,7607,5611,7421,3143,7555,6388
8628,1595,6238,8700,6481,6881,1133,9621,4488,785
5070,1387,5076,4334,7840,5986,3534,2516,4451,8708
8556,4466,9871,3696,5307,2949,3994,9425,8483,9186
8620,584,8169,5349,3815,3836,6059,6176,6991,3205
5534,9985,252,5884,2938,3405,9021,3505,5976,7392
3454,1324,5794,8566,353,4633,902,2334,2552,5879
9583,644,6931,6596,8805,7382,2748,8321,6222,5339
3938,1621,6898,3292,5448,7022,9871,9293,2658,762
4292,3891,7422,4091,8238,7518,3585,359,7572,6914
1482,4887,6323,582,8355,6223,3411,1643,8360,7919
7609,4526,1469,8714,3969,1327,3650,1151,7096,5180
4718,2785,542,8468,1823,6087,4785,8070,9387,6059
1650,8171,8712,9798,7165,9082,6712,4210,6003,1066
8478,349,4165,714,2346,9748,7921,4184,6087,2051
3674,1920,1729,3256,2014,2890,4415,3928,7129,8456
5909,3455,9350,8819,5408,1929,5163,7821,8836,2825
2702,8076,3419,1505,8522,4310,9505,5964,5651,2574
16,3330,7911,1185,3749,2078,9626,6705,8651,1938
5973,9244,4989,8695,2456,4210,3025,2886,8242,4097
8210,4547,3426,8881,4994,8836,3905,6341,6358,5704
1132,1303,7390,1171,2977,4283,5707,149,3576,550
1833,1826,2703,6686,1253,1665,2873,4942,2229,4022
2447,6450,9238,8913,9801,8562,9865,3307,7682,9553
8778,4535,2024,8063,7288,9014,5149,3716,3695,8784
4103,2049,3391,9540,3989,10000,9090,2536,6205,8952
5149,4364,8462,9451,4659,7029,2045,5698,1083,6808
6834,9609,7065,9183,2245,3349,7050,8848,6716,702
4243,2251,9140,752,2861,837,7432,4446,772,8517
644,2151,5315,5552,3849,4453,1662,1180,6088,2342
7552,7702,5096,9126,834,5881,2787,7257,8315,9886
7377,5837,9598,7931,8996,9584,198,5126,5785,9009
504,4245,8572,4705,3827,3974,3816,6244,2020,8540
5718,137,4018,3408,8715,5183,5432,3139,6951,6609
8282,1595,5941,5549,1201,2767,6730,1607,7245,790
7954,8470,549,3822,2098,90,4883,7880,6661,3350
7172,862,5419,7379,3846,2696,6259,8411,4990,7120
7876,8985,206,5881,6091,2234,5409,3643,1876,3681
6781,7183,7059,1229,448,3418,3945,6073,2413,1917
1391,8819,8456,4520,4422,776,4320,2992,9463,4973
5091,5678,602,9165,4306,4774,9872,3983,8348,3615
9447,3609,6097,6778,7466,3131,4337,8394,5814,5846
9700,5214,5164,8854,891,413,9303,5039,9172,5603
370,1407,5587,3993,398,273,3961,2886,7621,6971
3105,4103,203,2148,6189,1,5735,6309,8243,9472
5706,620,2798,2494,9339,5951,3496,8000,3899,7862
4895,5810,8088,8490,834,6265,6895,3279,5198,8648
2666,4887,6465,5535,2146,8344,8796,5394,5502,81
8553,2172,8461,3759,3816,2531,4099,3024,4970,3052
7370,9603,9480,8539,3584,1459,3959,1125,9384,2697
2439,9597,1872,6775,6150,5921,6690,0,5418,7747
5858,1204,4429,1269,6280,7498,7832,9544,6068,4359
5452,3966,3899,7655,3286,7204,2976,5963,187,4889
5718,6915,9006,5098,3870,8690,3775,504,8005,1986
2891,8160,2484,5574,2915,3898,7035,3928,8103,5533
8041,5331,852,3448,1783,3621,8655,8595,8157,9989
7230,7705,9594,638,7882,5763,146,2508,7459,9261
1462,1879,8843,3666,5536,9692,6476,8737,1458,7358
3549,4844,6517,2701,4269,2010,4219,3337,7444,1385
3263,3252,5635,824,2015,5482,1931,2344,21,3574
101,6240,9130,8692,3566,2256,6109,1474,9732,9705
