156,632,443,174,140,616,78,992,283,1
196,606,28,340,313,643,769,736,956,213
12,920,714,620,424,480,630,741,45,796
254,395,138,845,113,891,468,393,468,130
389,686,708,925,952,339,405,605,697,658
457,141,129,318,965,193,399,925,141,365
731,306,864,239,739,442,878,682,408,416
101,119,811,703,139,906,577,564,782,183
710,742,447,584,390,139,934,852,662,688
430,989,720,388,433,325,421,754,454,526
573,217,182,333,971,617,183,226,364,300
664,303,910,735,771,58,404,20,440,257
407,949,678,425,449,239,372,123,323,849
630,996,823,487,147,199,751,791,963,361
20,591,598,80,107,233,400,25,938,477
896,261,920,121,160,567,602,335,7,572
513,451,281,880,713,104,320,593,237,214
132,946,918,658,70,94,587,409,170,223
889,554,450,258,539,344,16,977,390,352
396,765,715,181,99,197,191,510,240,743
200,721,948,922,525,654,658,830,16,563
421,113,288,407,122,726,662,676,746,924
465,582,976,976,453,163,913,8,271,822
417,494,699,772,929,749,958,674,430,26
688,601,566,34,745,800,700,452,508,20
891,299,400,909,638,307,251,304,942,77
314,421,469,192,140,460,847,534,140,681
464,440,205,401,320,599,552,536,515,120
160,433,142,163,983,281,388,673,321,424
942,863,582,205,400,547,734,644,704,162
212,95,202,443,501,95,623,508,962,581
797,239,672,313,767,696,953,982,84,646
604,576,821,667,927,267,80,498,772,745
882,164,122,87,169,343,762,998,704,764
514,985,547,659,551,135,986,13,851,103
115,54,630,507,552,805,392,355,31,185
660,126,88,241,409,159,873,528,466,538
110,148,957,450,300,202,849,168,252,95
488,874,341,669,108,205,18,752,374,160
195,988,401,840,183,101,357,257,302,514
136,456,253,735,807,746,987,222,450,767
128,522,53,129,894,175,682,459,935,97
220,48,885,367,791,554,105,204,859,475
612,114,856,891,737,547,259,254,499,765
86,217,130,321,373,49,25,649,284,272
467,515,967,254,484,367,178,432,844,865
943,751,518,619,509,927,903,666,573,530
665,938,128,153,759,793,869,926,275,838
439,761,27,428,290,581,675,270,574,718
691,801,604,42,417,696,69,601,690,304
274,338,393,353,590,955,250,222,72,900
280,601,565,961,546,990,242,163,949,922
223,162,187,327,654,664,913,655,963,252
534,227,174,954,215,383,307,412,407,267
963,783,196,632,643,893,157,749,426,530
183,958,929,141,759,944,523,117,185,419
843,637,823,988,452,286,830,814,683,71
267,413,394,443,690,263,118,112,878,118
439,823,365,886,544,637,51,96,236,717
247,873,81,383,386,962,969,913,235,932
210,681,192,576,919,740,456,736,568,758
307,917,805,534,986,838,864,253,595,202
543,652,149,915,369,23,186,583,576,57
426,868,604,909,524,583,73,150,272,568
511,332,943,734,527,387,756,171,277,490
468,459,752,381,432,591,583,552,516,200
310,648,983,82,422,503,403,295,746,108
647,132,21,781,183,596,729,234,509,623
579,903,697,135,986,630,116,167,327,510
634,273,750,92,174,650,586,380,919,115
494,636,968,159,304,261,118,388,672,903
202,552,486,921,542,2,402,849,636,345
461,462,794,989,37,127,122,440,229,263
630,736,939,32,273,989,858,505,0,537
152,766,751,849,666,658,48,487,652,148
974,472,533,883,879,417,166,326,480,633
131,437,139,866,506,558,356,626,593,565
105,321,276,443,839,638,523,281,241,610
586,281,132,480,83,41,782,536,998,750
996,759,896,105,355,357,273,720,150,946
111,515,726,549,273,985,688,67,334,896
71,529,931,405,107,478,795,749,930,807
672,881,66,48,24,919,576,204,260,475
963,250,778,778,394,4,674,198,844,524
5,979,398,974,65,596,390,116,449,699
255,210,369,612,981,807,536,300,16,892
878,995,998,76,493,507,401,952,292,732
119,542,781,166,496,541,720,74,187,968
385,78,313,173,901,786,715,224,378,499
982,72,908,980,612,422,523,308,327,230
50,433,255,532,755,758,787,876,381,659
52,973,583,658,308,915,55,217,510,279
555,529,71,886,849,538,665,995,586,793
497,833,777,935,839,209,897,463,74,573
60,763,950,783,368,515,45,904,475,556
642,593,760,1,798,855,858,681,865,799
517,276,274,942,204,219,490,91,140,259
898,996,608,430,381,106,558,686,247,506
534,270,189,32,299,776,591,890,370,668
896,238,768,436,118,809,704,993,709,550
